Tweet ID,Tweet URL,Tweet Posted Time,Tweet Type,Tweet Text,Tweet Text Length,Client,Client URL,Total Retweets,Total Likes,Total Quoted,Total Replies,Language,Sensitive Content,Replying To Username,Mentions,Hashtags,Emojis,Symbols,Total Mentions,Total Hashtags,Total URLs,Total Media,Total Emojis,Total Symbols,Total Polls,URL,Media Type,Media URL,Media Alt Text,Tweet Truncated,Original Author Twitter ID,Original Author Full name,Original Author Screen name,Original Author Location,Original Author Description (Bio),Original Author Website,Original Author Total Followers,Original Author Total Following,Original Author Total Public Lists,Original Author Total Likes,Original Author Total Tweets,Original Author Verified Account,Original Author Protected Tweets,Original Author Has NFT Avatar,Original Author Created At (UTC),Original Author Possible Email,Original Author Possible Phone
1379439364019642370,https://twitter.com/carolinecapital/status/1379439364019642370,2021-04-06 14:22:27,Reply,@theemilyaccount same. idk where you are on this journey but I got really into scrunchies like ... a year ago it slowly escalated with jokes about how addicted I was to them now I kinda have a panic attack if I ever forget to have one on me,242,Twitter Web App,https://mobile.twitter.com,1,1,0,1,en,,theemilyaccount,theemilyaccount,"","","",1,0,0,0,0,0,0,,,,,,1368514414505193475,Caroline,carolinecapital,"","crypto trader, effective altruist. not financial advice",,63528,143,640,87,71,false,false,false,2021-03-07 10:51:55,"",""
1379438445374754817,https://twitter.com/carolinecapital/status/1379438445374754817,2021-04-06 14:18:48,Tweet,PSA @ new followers: I do NOT intend to use this account to give away free alpha unlike some colleagues I could name. its SOLE purpose is for shitposting,153,Twitter Web App,https://mobile.twitter.com,24,172,20,29,en,,,"","","","",0,0,0,0,0,0,0,,,,,,1368514414505193475,Caroline,carolinecapital,"","crypto trader, effective altruist. not financial advice",,63528,143,640,87,71,false,false,false,2021-03-07 10:51:55,"",""
1379437780481110023,https://twitter.com/carolinecapital/status/1379437780481110023,2021-04-06 14:16:10,Reply,@theemilyaccount sometimes I say this but I keep an emergency scrunchie in my purse and it always comes out at some point,121,Twitter Web App,https://mobile.twitter.com,0,2,0,1,en,,theemilyaccount,theemilyaccount,"","","",1,0,0,0,0,0,0,,,,,,1368514414505193475,Caroline,carolinecapital,"","crypto trader, effective altruist. not financial advice",,63528,143,640,87,71,false,false,false,2021-03-07 10:51:55,"",""
1379296246158909447,https://twitter.com/carolinecapital/status/1379296246158909447,2021-04-06 04:53:45,Reply,@testinprodcap @SBF_Alameda @FTX_Official https://t.co/fmqtzNXvV3 https://t.co/GHu9vpUKnF highly recommend!,109,Twitter Web App,https://mobile.twitter.com,0,11,0,1,en,false,testinprodcap,"testinprodcap,SBF_Alameda,FTX_Official","","","",3,0,2,0,0,0,0,https://www.amazon.com/Hard-Math-Middle-School-IMLEM/dp/1453814450,,,,,1368514414505193475,Caroline,carolinecapital,"","crypto trader, effective altruist. not financial advice",,63528,143,640,87,71,false,false,false,2021-03-07 10:51:55,"",""
1379053536881741827,https://twitter.com/carolinecapital/status/1379053536881741827,2021-04-05 12:49:19,Reply,"so like we definitely had some breathing room there but you gotta wonder, what if plant evolutionary history had somehow taken a slightly different course such that none of those 12 had existed",193,Twitter Web App,https://mobile.twitter.com,9,18,0,13,en,,carolinecapital,"","","","",0,0,0,0,0,0,0,,,,,,1368514414505193475,Caroline,carolinecapital,"","crypto trader, effective altruist. not financial advice",,63528,143,640,87,71,false,false,false,2021-03-07 10:51:55,"",""
1379053236758306819,https://twitter.com/carolinecapital/status/1379053236758306819,2021-04-05 12:48:07,Reply,"there have been a few plants domesticated for human consumption in modern times, but most just aren't well suited for it",120,Twitter Web App,https://mobile.twitter.com,9,15,0,8,en,,carolinecapital,"","","","",0,0,0,0,0,0,0,,,,,,1368514414505193475,Caroline,carolinecapital,"","crypto trader, effective altruist. not financial advice",,63528,143,640,87,71,false,false,false,2021-03-07 10:51:55,"",""
1379052920470040587,https://twitter.com/carolinecapital/status/1379052920470040587,2021-04-05 12:46:52,Reply,"but also Diamond points out that out of the 200k wild plant species, there are only 12 that account for the vast majority of the world's food production, and all of those were first domesticated thousands of years ago",217,Twitter Web App,https://mobile.twitter.com,6,8,0,2,en,,carolinecapital,"","","","",0,0,0,0,0,0,0,,,,,,1368514414505193475,Caroline,carolinecapital,"","crypto trader, effective altruist. not financial advice",,63528,143,640,87,71,false,false,false,2021-03-07 10:51:55,"",""
1379052577019424772,https://twitter.com/carolinecapital/status/1379052577019424772,2021-04-05 12:45:30,Reply,"I thought of agriculture as this not very contingent thing, because I know several human societies developed it independently. and that's true",142,Twitter Web App,https://mobile.twitter.com,6,7,0,2,en,,carolinecapital,"","","","",0,0,0,0,0,0,0,,,,,,1368514414505193475,Caroline,carolinecapital,"","crypto trader, effective altruist. not financial advice",,63528,143,640,87,71,false,false,false,2021-03-07 10:51:55,"",""
1379051535129145347,https://twitter.com/carolinecapital/status/1379051535129145347,2021-04-05 12:41:22,Reply,if humans fuck this up will some species of monkey or bird or octopus evolve enough intelligence to replace us in a million years? what will their culture look like? what about alien cultures?,192,Twitter Web App,https://mobile.twitter.com,9,10,2,7,en,,carolinecapital,"","","","",0,0,0,0,0,0,0,,,,,,1368514414505193475,Caroline,carolinecapital,"","crypto trader, effective altruist. not financial advice",,63528,143,640,87,71,false,false,false,2021-03-07 10:51:55,"",""
1379051289913348098,https://twitter.com/carolinecapital/status/1379051289913348098,2021-04-05 12:40:23,Reply,I think the big questions are the more speculative ones that follow from that: how inevitable was the progress of human civilization thus far? how predetermined is its future trajectory?,186,Twitter Web App,https://mobile.twitter.com,6,10,0,2,en,,carolinecapital,"","","","",0,0,0,0,0,0,0,,,,,,1368514414505193475,Caroline,carolinecapital,"","crypto trader, effective altruist. not financial advice",,63528,143,640,87,71,false,false,false,2021-03-07 10:51:55,"",""
1379050580870500357,https://twitter.com/carolinecapital/status/1379050580870500357,2021-04-05 12:37:34,Reply,"though his big focus is ""why did civilization evolve differently in different parts of the world"" which is like, adjacent to what I care about but I feel like explaining the origin of inequalities among modern-day humans is not the most interesting or important part of this story",280,Twitter Web App,https://mobile.twitter.com,6,7,0,2,en,,carolinecapital,"","","","",0,0,0,0,0,0,0,,,,,,1368514414505193475,Caroline,carolinecapital,"","crypto trader, effective altruist. not financial advice",,63528,143,640,87,71,false,false,false,2021-03-07 10:51:55,"",""
1379049729032523778,https://twitter.com/carolinecapital/status/1379049729032523778,2021-04-05 12:34:11,Reply,thus far I don't really know how much to trust his answers but I like that he's asking the right questions,106,Twitter Web App,https://mobile.twitter.com,6,9,0,2,en,,carolinecapital,"","","","",0,0,0,0,0,0,0,,,,,,1368514414505193475,Caroline,carolinecapital,"","crypto trader, effective altruist. not financial advice",,63528,143,640,87,71,false,false,false,2021-03-07 10:51:55,"",""
1379049056673013760,https://twitter.com/carolinecapital/status/1379049056673013760,2021-04-05 12:31:31,Reply,"""did humans originate in Africa or was it multiregional? did agriculture in Europe spread mainly through cultural transmission or population replacement? we Just Don't Know""",173,Twitter Web App,https://mobile.twitter.com,6,6,0,2,en,,carolinecapital,"","","","",0,0,0,0,0,0,0,,,,,,1368514414505193475,Caroline,carolinecapital,"","crypto trader, effective altruist. not financial advice",,63528,143,640,87,71,false,false,false,2021-03-07 10:51:55,"",""
1379048628048683009,https://twitter.com/carolinecapital/status/1379048628048683009,2021-04-05 12:29:49,Tweet,"I picked up Guns Germs and Steel in a used bookstore and started reading it, and it's impressive how a book that was big when I was a kid already feels so out of date",166,Twitter Web App,https://mobile.twitter.com,9,31,1,10,en,,,"","","","",0,0,0,0,0,0,0,,,,,,1368514414505193475,Caroline,carolinecapital,"","crypto trader, effective altruist. not financial advice",,63528,143,640,87,71,false,false,false,2021-03-07 10:51:55,"",""
1379038489103101952,https://twitter.com/carolinecapital/status/1379038489103101952,2021-04-05 11:49:31,Reply,"whatever else is happening, throughout the day, it's just a significant percentage of my thoughts dedicated to ""what should I do for dinner? how about dessert? should I have an afternoon snack before that? ... you know what's good? Ethiopian food. do they even have that in HK?""",278,Twitter Web App,https://mobile.twitter.com,17,204,7,23,en,,carolinecapital,"","","","",0,0,0,0,0,0,0,,,,,,1368514414505193475,Caroline,carolinecapital,"","crypto trader, effective altruist. not financial advice",,63528,143,640,87,71,false,false,false,2021-03-07 10:51:55,"",""
1379037670010019840,https://twitter.com/carolinecapital/status/1379037670010019840,2021-04-05 11:46:16,Reply,the second dumbest thing is: apparently there's about 20% of my brain that's dedicated to food.,95,Twitter Web App,https://mobile.twitter.com,15,164,3,11,en,,carolinecapital,"","","","",0,0,0,0,0,0,0,,,,,,1368514414505193475,Caroline,carolinecapital,"","crypto trader, effective altruist. not financial advice",,63528,143,640,87,71,false,false,false,2021-03-07 10:51:55,"",""
1379037246645362692,https://twitter.com/carolinecapital/status/1379037246645362692,2021-04-05 11:44:35,Reply,and then after that the hike was good! my body had no problem making the countless exertions of effort involved in ascending to a much higher elevation using only my own muscles! but the effort to get off the couch and move to a standing position is somehow Herculean,267,Twitter Web App,https://mobile.twitter.com,10,238,3,4,en,,carolinecapital,"","","","",0,0,0,0,0,0,0,,,,,,1368514414505193475,Caroline,carolinecapital,"","crypto trader, effective altruist. not financial advice",,63528,143,640,87,71,false,false,false,2021-03-07 10:51:55,"",""
1379036720885194757,https://twitter.com/carolinecapital/status/1379036720885194757,2021-04-05 11:42:30,Reply,"the dumbest thing is: this morning, I was lying on the couch reading a book. then I decided to go for a hike. but it took me like ... a half an hour from that point to muster the energy and motivation to actually get up from the couch",234,Twitter Web App,https://mobile.twitter.com,12,197,5,5,en,,carolinecapital,"","","","",0,0,0,0,0,0,0,,,,,,1368514414505193475,Caroline,carolinecapital,"","crypto trader, effective altruist. not financial advice",,63528,143,640,87,71,false,false,false,2021-03-07 10:51:55,"",""
1379036346300305408,https://twitter.com/carolinecapital/status/1379036346300305408,2021-04-05 11:41:00,Tweet,"nothing like regular amphetamine use to make you appreciate how dumb a lot of normal, non-medicated human experience is",119,Twitter Web App,https://mobile.twitter.com,502,1946,696,205,en,,,"","","","",0,0,0,0,0,0,0,,,,,,1368514414505193475,Caroline,carolinecapital,"","crypto trader, effective altruist. not financial advice",,63528,143,640,87,71,false,false,false,2021-03-07 10:51:55,"",""
1373682411867795460,https://twitter.com/carolinecapital/status/1373682411867795460,2021-03-21 17:06:23,Reply,"it just ... makes you think about the value of having Something to Protect like what could I do if my child's life were on the line and why am I not doing it already, etc",172,Twitter Web App,https://mobile.twitter.com,11,36,0,11,en,,carolinecapital,"","","","",0,0,0,0,0,0,0,,,,,,1368514414505193475,Caroline,carolinecapital,"","crypto trader, effective altruist. not financial advice",,63528,143,640,87,71,false,false,false,2021-03-07 10:51:55,"",""
1373681934161768450,https://twitter.com/carolinecapital/status/1373681934161768450,2021-03-21 17:04:29,Quote,"this story keeps haunting me like this guy and his wife were programmers, but when their daughter was born with a genetic disease they spent the next year becoming experts in a totally new field so they could work on the cutting edge of it developing new treatments to save her",278,Twitter Web App,https://mobile.twitter.com,10,32,0,6,en,,,"","","","",0,0,0,0,0,0,0,,,,,,1368514414505193475,Caroline,carolinecapital,"","crypto trader, effective altruist. not financial advice",,63528,143,640,87,71,false,false,false,2021-03-07 10:51:55,"",""
1370581509866807300,https://twitter.com/carolinecapital/status/1370581509866807300,2021-03-13 03:44:30,Reply,anyway I gave up wearing pants for New Year's and it's going great so far,73,Twitter Web App,https://mobile.twitter.com,11,15,6,8,en,,carolinecapital,"","","","",0,0,0,0,0,0,0,,,,,,1368514414505193475,Caroline,carolinecapital,"","crypto trader, effective altruist. not financial advice",,63528,143,640,87,71,false,false,false,2021-03-07 10:51:55,"",""
1370581378832633860,https://twitter.com/carolinecapital/status/1370581378832633860,2021-03-13 03:43:59,Reply,this is much easier because it requires no willpower,52,Twitter Web App,https://mobile.twitter.com,9,7,0,6,en,,carolinecapital,"","","","",0,0,0,0,0,0,0,,,,,,1368514414505193475,Caroline,carolinecapital,"","crypto trader, effective altruist. not financial advice",,63528,143,640,87,71,false,false,false,2021-03-07 10:51:55,"",""
1370581283907149828,https://twitter.com/carolinecapital/status/1370581283907149828,2021-03-13 03:43:36,Tweet,"for New Year's resolutions most people pick something they think they should do, but don't, and try to do it imo an underrated strategy is to do the opposite: find something that you do because you feel like you should, but don't actually want to, and stop",257,Twitter Web App,https://mobile.twitter.com,11,26,1,7,en,,,"","","","",0,0,0,0,0,0,0,,,,,,1368514414505193475,Caroline,carolinecapital,"","crypto trader, effective altruist. not financial advice",,63528,143,640,87,71,false,false,false,2021-03-07 10:51:55,"",""
1368932301225140230,https://twitter.com/carolinecapital/status/1368932301225140230,2021-03-08 14:31:08,Tweet,"man it's weird to look back at like 2014-2017 when we were all like ""is this Peak Feminism or will it just keep ... going ... forever"" and realize yep. it was the peak https://t.co/l6m4N5H2aY",167,Twitter Web App,https://mobile.twitter.com,12,23,3,10,en,false,,"","","","",0,0,0,1,0,0,0,,photo,https://pbs.twimg.com/media/Ev9r7ysVcAQz0Yp.jpg,"",,1368514414505193475,Caroline,carolinecapital,"","crypto trader, effective altruist. not financial advice",,63528,143,640,87,71,false,false,false,2021-03-07 10:51:55,"",""
1368565007378608137,https://twitter.com/carolinecapital/status/1368565007378608137,2021-03-07 14:11:39,Reply,@theemilyaccount oh phew thank you,34,Twitter Web App,https://mobile.twitter.com,0,3,0,1,en,,theemilyaccount,theemilyaccount,"","","",1,0,0,0,0,0,0,,,,,,1368514414505193475,Caroline,carolinecapital,"","crypto trader, effective altruist. not financial advice",,63528,143,640,87,71,false,false,false,2021-03-07 10:51:55,"",""
1368533253678788608,https://twitter.com/carolinecapital/status/1368533253678788608,2021-03-07 12:05:28,Quote,p annoyed this girl took the entire vibe I had been planning for my twitter persona,83,Twitter Web App,https://mobile.twitter.com,12,21,3,3,en,,,"","","","",0,0,0,0,0,0,0,,,,,,1368514414505193475,Caroline,carolinecapital,"","crypto trader, effective altruist. not financial advice",,63528,143,640,87,71,false,false,false,2021-03-07 10:51:55,"",""
1368528742889390088,https://twitter.com/carolinecapital/status/1368528742889390088,2021-03-07 11:47:32,Tweet,also relatable is the point where he realizes he's been wasting time trying to trade back and forth for a few points of edge and the way to really make money is figure out when the market is going to go up and get balls long before that,236,Twitter Web App,https://mobile.twitter.com,36,162,32,16,en,,,"","","","",0,0,0,0,0,0,0,,,,,,1368514414505193475,Caroline,carolinecapital,"","crypto trader, effective altruist. not financial advice",,63528,143,640,87,71,false,false,false,2021-03-07 10:51:55,"",""
1368528490333532162,https://twitter.com/carolinecapital/status/1368528490333532162,2021-03-07 11:46:32,Tweet,"reading Reminisces of a Stock Operator and it's disturbingly relatable ""For years I had been the victim of an unfortunate combination of inexperience, youth, and insufficient capital."" same tbh",194,Twitter Web App,https://mobile.twitter.com,118,592,61,45,en,,,"","","","",0,0,0,0,0,0,0,,,,,,1368514414505193475,Caroline,carolinecapital,"","crypto trader, effective altruist. not financial advice",,63528,143,640,87,71,false,false,false,2021-03-07 10:51:55,"",""
